Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,CustLat,CustLon,FactLat,FactLon,Distance_mi,BaseDays,LeadTime_days
8128,US-2024-161935-CHO-SCR-58000,14-07-2025,08-01-2030,Standard Class,161935,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,Lot's O' Nuts,40.3888,-82.7649,32.881893,-111.768036,1679.6183425855836,4.359236685171167,5.781662390966008
8129,US-2024-121048-CHO-FUD-51000,14-07-2025,08-01-2030,Standard Class,121048,United States,Westminster,California,92683,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,36.7783,-119.4179,32.881893,-111.768036,509.98328858254104,2.019966577165082,2.8842213986612837
8130,US-2024-164378-CHO-MIL-31000,15-07-2025,08-01-2030,Second Class,164378,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,42.1657,-74.9481,32.076176,-81.088371,773.776441058145,2.54755288211629,2.772522228183542
8131,US-2024-128951-CHO-FUD-51000,15-07-2025,07-01-2030,First Class,128951,United States,Suffolk,Virginia,23434,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,37.7693,-78.1699,32.881893,-111.768036,1911.9687012678346,4.82393740253567,2.675957043103334
8132,US-2024-166142-CHO-SCR-58000,15-07-2025,09-01-2030,Standard Class,166142,United States,Wilmington,Delaware,19805,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,39.3185,-75.5071,32.881893,-111.768036,2056.7022373511822,5.113404474702365,8.138123777883786
8133,US-2024-128951-CHO-MIL-31000,15-07-2025,07-01-2030,First Class,128951,United States,Suffolk,Virginia,23434,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,37.7693,-78.1699,32.076176,-81.088371,426.32698189990447,1.852653963799809,1.3365459926081056
8134,US-2024-164378-CHO-NUT-13000,15-07-2025,08-01-2030,Second Class,164378,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,42.1657,-74.9481,32.881893,-111.768036,2097.243649400045,5.19448729880009,6.660536291084901
8135,US-2024-166142-CHO-TRI-54000,15-07-2025,09-01-2030,Standard Class,166142,United States,Wilmington,Delaware,19805,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,39.3185,-75.5071,32.076176,-81.088371,589.6012825647571,2.179202565129514,2.0445805389504406
8136,US-2024-164378-CHO-SCR-58000,15-07-2025,08-01-2030,Second Class,164378,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,42.1657,-74.9481,32.881893,-111.768036,2097.243649400045,5.19448729880009,5.0965385070021725
8137,US-2024-128951-CHO-TRI-54000,15-07-2025,07-01-2030,First Class,128951,United States,Suffolk,Virginia,23434,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,37.7693,-78.1699,32.076176,-81.088371,426.32698189990447,1.852653963799809,1.0
8138,US-2024-164378-CHO-NUT-13000,15-07-2025,08-01-2030,Second Class,164378,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,42.1657,-74.9481,32.881893,-111.768036,2097.243649400045,5.19448729880009,5.677773263151325
8139,US-2024-164378-CHO-FUD-51000,15-07-2025,08-01-2030,Second Class,164378,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,42.1657,-74.9481,32.881893,-111.768036,2097.243649400045,5.19448729880009,3.9007497867636545
8140,US-2024-156909-CHO-SCR-58000,16-07-2025,08-01-2030,Second Class,156909,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,40.5908,-77.2098,32.881893,-111.768036,1970.9365605159846,4.9418731210319695,5.218923289211879
8141,US-2024-152842-CHO-TRI-54000,16-07-2025,13-01-2030,Standard Class,152842,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,35.6301,-79.8064,32.076176,-81.088371,256.1471500400608,1.5122943000801217,1.7644027050415096
8142,US-2024-109778-CHO-SCR-58000,16-07-2025,11-01-2030,Standard Class,109778,United States,Woodstock,Illinois,60098,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,40.3495,-88.9861,32.881893,-111.768036,1358.8109979706005,3.717621995941201,4.9891035010149904
8143,US-2024-142342-CHO-TRI-54000,17-07-2025,09-01-2030,Second Class,142342,United States,Apple Valley,California,92307,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,36.7783,-119.4179,32.076176,-81.088371,2192.2162092613235,5.384432418522647,4.2272338556900975
8144,US-2024-139948-CHO-FUD-51000,17-07-2025,12-01-2030,Standard Class,139948,United States,Tampa,Florida,33614,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,27.7663,-81.6868,32.881893,-111.768036,1820.81827686344,4.6416365537268796,6.590394073629515
8145,US-2024-105046-CHO-FUD-51000,17-07-2025,13-01-2030,Standard Class,105046,United States,Rome,New York,13440,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,42.1657,-74.9481,32.881893,-111.768036,2097.243649400045,5.19448729880009,8.659331372432876
8146,US-2024-142342-CHO-NUT-13000,17-07-2025,09-01-2030,Second Class,142342,United States,Apple Valley,California,92307,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,36.7783,-119.4179,32.881893,-111.768036,509.98328858254104,2.019966577165082,1.9998156303414985
8147,US-2024-105046-CHO-TRI-54000,17-07-2025,13-01-2030,Standard Class,105046,United States,Rome,New York,13440,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,42.1657,-74.9481,32.076176,-81.088371,773.776441058145,2.54755288211629,4.323473657474015
8148,US-2024-142342-OTH-GUM-21000,17-07-2025,09-01-2030,Second Class,142342,United States,Apple Valley,California,92307,Other,Pacific,OTH-GUM-21000,Wonka Gum,6.25,5,3.25,3.0,Secret Factory,36.7783,-119.4179,41.446333,-90.565487,1571.2464205037732,4.142492841007546,5.474206298580566
8149,US-2024-142342-CHO-SCR-58000,17-07-2025,09-01-2030,Second Class,142342,United States,Apple Valley,California,92307,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,36.7783,-119.4179,32.881893,-111.768036,509.98328858254104,2.019966577165082,2.230971045023143
8150,US-2024-126662-CHO-SCR-58000,17-07-2025,11-01-2030,Standard Class,126662,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,36.7783,-119.4179,32.881893,-111.768036,509.98328858254104,2.019966577165082,2.5829102080977506
8151,US-2024-105046-CHO-NUT-13000,17-07-2025,13-01-2030,Standard Class,105046,United States,Rome,New York,13440,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,42.1657,-74.9481,32.881893,-111.768036,2097.243649400045,5.19448729880009,8.165532720346366
8152,US-2024-142573-CHO-MIL-31000,18-07-2025,13-01-2030,Standard Class,142573,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,33.7298,-111.4312,32.076176,-81.088371,1756.362740009866,4.512725480019732,6.333651302978165
8153,US-2024-165358-CHO-SCR-58000,18-07-2025,13-01-2030,Standard Class,165358,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,40.5908,-77.2098,32.881893,-111.768036,1970.9365605159846,4.9418731210319695,7.009271534910218
8154,US-2024-142573-CHO-TRI-54000,18-07-2025,13-01-2030,Standard Class,142573,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,33.7298,-111.4312,32.076176,-81.088371,1756.362740009866,4.512725480019732,5.55317398033441
8155,US-2024-142573-CHO-SCR-58000,18-07-2025,13-01-2030,Standard Class,142573,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,33.7298,-111.4312,32.881893,-111.768036,61.686080460115235,1.1233721609202305,2.4260642342478596
8156,US-2024-142573-CHO-MIL-31000,18-07-2025,13-01-2030,Standard Class,142573,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,33.7298,-111.4312,32.076176,-81.088371,1756.362740009866,4.512725480019732,6.460286159510047
8157,US-2024-142573-CHO-FUD-51000,18-07-2025,13-01-2030,Standard Class,142573,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,33.7298,-111.4312,32.881893,-111.768036,61.686080460115235,1.1233721609202305,1.8307368380330353
8158,US-2024-165358-CHO-TRI-54000,18-07-2025,13-01-2030,Standard Class,165358,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,40.5908,-77.2098,32.076176,-81.088371,626.0421429510745,2.252084285902149,2.549356885967912
8159,US-2024-165358-CHO-FUD-51000,18-07-2025,13-01-2030,Standard Class,165358,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,40.5908,-77.2098,32.881893,-111.768036,1970.9365605159846,4.9418731210319695,7.761567785320333
8160,US-2024-108343-OTH-KAZ-38000,20-07-2025,15-01-2030,Standard Class,108343,United States,New York City,New York,10009,Other,Atlantic,OTH-KAZ-38000,Kazookles,6.5,2,0.5,6.0,Secret Factory,42.1657,-74.9481,41.446333,-90.565487,804.1832935064026,2.608366587012805,3.302996890011141
8161,US-2024-122035-CHO-NUT-13000,20-07-2025,15-01-2030,Standard Class,122035,United States,Sioux Falls,South Dakota,57103,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,44.2998,-99.4388,32.881893,-111.768036,1029.2129165126967,3.0584258330253933,4.474271772176631
8162,US-2024-108343-CHO-NUT-13000,20-07-2025,15-01-2030,Standard Class,108343,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,42.1657,-74.9481,32.881893,-111.768036,2097.243649400045,5.19448729880009,8.493991773191436
8163,US-2024-118640-CHO-TRI-54000,20-07-2025,16-01-2030,Standard Class,118640,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,40.3495,-88.9861,32.076176,-81.088371,720.340311870563,2.440680623741126,4.293628385397712
8164,US-2024-122035-CHO-NUT-13000,20-07-2025,15-01-2030,Standard Class,122035,United States,Sioux Falls,South Dakota,57103,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,44.2998,-99.4388,32.881893,-111.768036,1029.2129165126967,3.0584258330253933,4.570014691524538
8165,US-2024-122035-CHO-TRI-54000,20-07-2025,15-01-2030,Standard Class,122035,United States,Sioux Falls,South Dakota,57103,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,44.2998,-99.4388,32.076176,-81.088371,1299.9978385472307,3.599995677094461,3.9854886894763166
8166,US-2024-122035-CHO-SCR-58000,20-07-2025,15-01-2030,Standard Class,122035,United States,Sioux Falls,South Dakota,57103,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,44.2998,-99.4388,32.881893,-111.768036,1029.2129165126967,3.0584258330253933,6.981887205586604
8167,US-2024-150497-CHO-NUT-13000,20-07-2025,14-01-2030,Standard Class,150497,United States,Maple Grove,Minnesota,55369,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,45.6945,-93.9002,32.881893,-111.768036,1296.101361786828,3.592202723573656,6.784991261578993
8168,US-2024-122035-CHO-SCR-58000,20-07-2025,15-01-2030,Standard Class,122035,United States,Sioux Falls,South Dakota,57103,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,44.2998,-99.4388,32.881893,-111.768036,1029.2129165126967,3.0584258330253933,5.165778609448729
8169,US-2024-108343-CHO-SCR-58000,20-07-2025,15-01-2030,Standard Class,108343,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,42.1657,-74.9481,32.881893,-111.768036,2097.243649400045,5.19448729880009,7.189167922927358
8170,US-2024-118640-CHO-MIL-31000,20-07-2025,16-01-2030,Standard Class,118640,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,40.3495,-88.9861,32.076176,-81.088371,720.340311870563,2.440680623741126,3.570147206250117
8171,US-2024-122035-CHO-FUD-51000,20-07-2025,15-01-2030,Standard Class,122035,United States,Sioux Falls,South Dakota,57103,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,44.2998,-99.4388,32.881893,-111.768036,1029.2129165126967,3.0584258330253933,4.152902405716877
8172,US-2024-104731-CHO-TRI-54000,21-07-2025,17-01-2030,Standard Class,104731,United States,Salem,Virginia,24153,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,37.7693,-78.1699,32.076176,-81.088371,426.32698189990447,1.852653963799809,3.790065696976824
8173,US-2024-145429-CHO-TRI-54000,21-07-2025,15-01-2030,Standard Class,145429,United States,San Diego,California,92024,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,36.7783,-119.4179,32.076176,-81.088371,2192.2162092613235,5.384432418522647,8.286650940465439
8174,US-2024-104731-CHO-NUT-13000,21-07-2025,17-01-2030,Standard Class,104731,United States,Salem,Virginia,24153,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,37.7693,-78.1699,32.881893,-111.768036,1911.9687012678346,4.82393740253567,6.608575017115638
8175,US-2024-123834-CHO-SCR-58000,21-07-2025,15-01-2030,Standard Class,123834,United States,Pharr,Texas,78577,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,31.9686,-99.9018,32.881893,-111.768036,694.0681097269479,2.3881362194538958,3.2056002498810177
8176,US-2024-123204-CHO-TRI-54000,21-07-2025,17-01-2030,Standard Class,123204,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,42.1657,-74.9481,32.076176,-81.088371,773.776441058145,2.54755288211629,4.718279837230359
8177,US-2024-158505-CHO-FUD-51000,21-07-2025,11-01-2030,Same Day,158505,United States,Murray,Utah,84107,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,40.15,-111.8624,32.881893,-111.768036,501.8553064945859,2.0037106129891717,1.8811914613531342
8178,US-2024-118724-CHO-SCR-58000,21-07-2025,15-01-2030,Second Class,118724,United States,Concord,California,94521,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,36.7783,-119.4179,32.881893,-111.768036,509.98328858254104,2.019966577165082,3.242631827954079
8179,US-2024-104731-CHO-FUD-51000,21-07-2025,17-01-2030,Standard Class,104731,United States,Salem,Virginia,24153,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,37.7693,-78.1699,32.881893,-111.768036,1911.9687012678346,4.82393740253567,7.841531755846686
8180,US-2024-104731-CHO-FUD-51000,21-07-2025,17-01-2030,Standard Class,104731,United States,Salem,Virginia,24153,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,37.7693,-78.1699,32.881893,-111.768036,1911.9687012678346,4.82393740253567,7.033806208761395
8181,US-2024-145093-CHO-MIL-31000,21-07-2025,16-01-2030,Standard Class,145093,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,40.3495,-88.9861,32.076176,-81.088371,720.340311870563,2.440680623741126,1.067809875348392
8182,US-2024-145429-CHO-NUT-13000,21-07-2025,15-01-2030,Standard Class,145429,United States,San Diego,California,92024,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,36.7783,-119.4179,32.881893,-111.768036,509.98328858254104,2.019966577165082,3.2676778847942005
8183,US-2024-160465-CHO-TRI-54000,21-07-2025,16-01-2030,Standard Class,160465,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,40.3888,-82.7649,32.076176,-81.088371,581.4578987964325,2.162915797592865,3.2429106893140176
8184,US-2024-103478-CHO-FUD-51000,21-07-2025,14-01-2030,Second Class,103478,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,40.3495,-88.9861,32.881893,-111.768036,1358.8109979706005,3.717621995941201,3.829607672998284
8185,US-2024-104731-CHO-FUD-51000,21-07-2025,17-01-2030,Standard Class,104731,United States,Salem,Virginia,24153,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,37.7693,-78.1699,32.881893,-111.768036,1911.9687012678346,4.82393740253567,7.279023981430069
8186,US-2024-103478-CHO-FUD-51000,21-07-2025,14-01-2030,Second Class,103478,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,40.3495,-88.9861,32.881893,-111.768036,1358.8109979706005,3.717621995941201,2.656612266381875
8187,US-2024-127719-CHO-NUT-13000,21-07-2025,15-01-2030,Standard Class,127719,United States,Plainfield,New Jersey,7060,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,40.2989,-74.521,32.881893,-111.768036,2110.827233452712,5.221654466905424,8.278408545839085
8188,US-2024-145429-CHO-SCR-58000,21-07-2025,15-01-2030,Standard Class,145429,United States,San Diego,California,92024,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,36.7783,-119.4179,32.881893,-111.768036,509.98328858254104,2.019966577165082,3.5357229169731035
8189,US-2024-160465-SUG-SWE-91000,21-07-2025,16-01-2030,Standard Class,160465,United States,Cleveland,Ohio,44105,Sugar,Atlantic,SUG-SWE-91000,SweeTARTS,10.5,7,4.9,5.6,Sugar Shack,40.3888,-82.7649,48.11914,-96.18115,849.436324025947,2.698872648051894,4.594179997725568
8190,US-2024-104731-CHO-FUD-51000,21-07-2025,17-01-2030,Standard Class,104731,United States,Salem,Virginia,24153,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,37.7693,-78.1699,32.881893,-111.768036,1911.9687012678346,4.82393740253567,7.993167706662214
8191,US-2024-118724-CHO-FUD-51000,21-07-2025,15-01-2030,Second Class,118724,United States,Concord,California,94521,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,Lot's O' Nuts,36.7783,-119.4179,32.881893,-111.768036,509.98328858254104,2.019966577165082,2.5032078931023807
8192,US-2024-104731-CHO-FUD-51000,21-07-2025,17-01-2030,Standard Class,104731,United States,Salem,Virginia,24153,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,37.7693,-78.1699,32.881893,-111.768036,1911.9687012678346,4.82393740253567,6.907882574572376
8193,US-2024-158505-CHO-TRI-54000,21-07-2025,11-01-2030,Same Day,158505,United States,Murray,Utah,84107,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,Wicked Choccy's,40.15,-111.8624,32.076176,-81.088371,1794.3082047060852,4.58861640941217,1.3199154444907786
8194,US-2024-160465-CHO-NUT-13000,21-07-2025,16-01-2030,Standard Class,160465,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,40.3888,-82.7649,32.881893,-111.768036,1679.6183425855836,4.359236685171167,6.611754921559452
8195,US-2024-106551-CHO-MIL-31000,22-07-2025,17-01-2030,Standard Class,106551,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,40.3495,-88.9861,32.076176,-81.088371,720.340311870563,2.440680623741126,3.7471804948969836
8196,US-2024-109750-CHO-SCR-58000,22-07-2025,18-01-2030,Standard Class,109750,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,42.1657,-74.9481,32.881893,-111.768036,2097.243649400045,5.19448729880009,8.590305072977518
